日期,中证800指数价格,中证800日收益率,中证800累计净值,中证800仓位,DR007仓位,DR007年化利率%,DR007日收益率,纯DR007累计净值,策略日收益率,策略累计净值,20日年化波动率,波动率25%分位,波动率75%分位,MA20,买入信号,卖出信号,策略回撤,中证800回撤
2005-02-28,1034.234,-0.00560351209831722,1.0511629797895101,0,1,2.0,5.425524517677083e-05,1.0017919782000528,5.425524517677083e-05,1.001737628679406,0.28660005591016063,,,999.0010500000001,0,0,0.0,-0.005603512098317109
2005-03-01,1031.482,-0.0026609065259892706,1.04836593335671,0,1,2.0,5.425524517677083e-05,1.0018463306694463,5.425524517677083e-05,1.0017919782000528,0.2769590405345544,,,1001.38075,0,0,0.0,-0.008249508202395561
2005-03-02,1016.601,-0.01442681500985954,1.033241351973534,0,1,2.0,5.425524517677083e-05,1.0019006860877462,5.425524517677083e-05,1.0018463306694463,0.277542910807719,,,1002.1756499999999,0,0,0.0,-0.022557309083496735
2005-03-03,1022.691,0.005990550865088595,1.0394310368484443,0,1,2.0,5.425524517677083e-05,1.0019550444551126,5.425524517677083e-05,1.0019006860877462,0.277749184291872,,,1003.41015,0,0,0.0,-0.016701888925852337
2005-03-04,1017.494,-0.005081691341764061,1.0341489691481307,0,1,2.0,5.425524517677083e-05,1.0020094057717057,5.425524517677083e-05,1.0019550444551126,0.2761746571910058,,,1004.8317999999999,0,0,0.0,-0.021698706423270875
2005-03-07,1023.007,0.005418213768336733,1.0397522093312803,0,1,2.0,5.425524517677083e-05,1.0020637700376853,5.425524517677083e-05,1.0020094057717057,0.2686533002470025,,,1007.3104500000002,0,0,0.0,-0.016398060884831756
2005-03-08,1043.097,0.019638184293949035,1.0601710548381686,0,1,2.0,5.425524517677083e-05,1.0021181372532115,5.425524517677083e-05,1.0020637700376853,0.2710065431604986,,,1011.2639999999999,0,0,0.0,0.0
2005-03-09,1042.302,-0.0007621534718248446,1.0593630417879956,0,1,2.0,5.425524517677083e-05,1.0021725074184442,5.425524517677083e-05,1.0021181372532115,0.2571999864555159,,,1016.1172499999999,0,0,0.0,-0.0007621534718248446
2005-03-10,1017.261,-0.024024706850797495,1.0339121552604698,0,1,2.0,5.425524517677083e-05,1.0022268805335437,5.425524517677083e-05,1.0021725074184442,0.2763123053268102,,,1019.8183000000001,0,0,0.0,-0.02476854980888643
2005-03-11,1021.87,0.004530793965363822,1.0385965982142402,0,1,2.0,5.425524517677083e-05,1.0022812565986698,5.425524517677083e-05,1.0022268805335437,0.20351895553852356,,,1021.2012000000001,0,0,0.0,-0.020349977039527567
2005-03-14,1023.919,0.0020051474257978263,1.0406791375095918,0,1,2.0,5.425524517677083e-05,1.0023356356139828,5.425524517677083e-05,1.0022812565986698,0.19370829260110195,,,1023.4450999999999,0,0,0.0,-0.0183856343178056
2005-03-15,1007.543,-0.015993452607090952,1.0240350850446438,0,1,2.0,5.425524517677083e-05,1.0023900175796423,5.425524517677083e-05,1.0023356356139828,0.18909362191357554,,,1023.7834999999999,0,0,0.0,-0.034085037153783526
2005-03-16,997.285,-0.010181203184380205,1.0136091757758703,0,1,2.0,5.425524517677083e-05,1.0024444024958088,5.425524517677083e-05,1.0023900175796423,0.19053810934172208,,,1023.2191499999999,0,0,0.0,-0.043919213649353805
2005-03-17,986.222,-0.011093117814867326,1.0023650897707579,0,1,2.0,5.425524517677083e-05,1.0024987903626423,5.425524517677083e-05,1.0024444024958088,0.19422395744038456,,,1022.1397000000001,0,0,0.0,-0.05452513045287266
2005-03-18,969.983,-0.016465866711551813,0.9858602798062799,0,1,2.0,5.425524517677083e-05,1.0025531811803028,5.425524517677083e-05,1.0024987903626423,0.19671067180215385,,,1020.9469499999999,0,0,0.0,-0.0700931936339575
2005-03-21,972.291,0.0023794231445295466,0.9882060585733233,0,1,2.0,5.425524517677083e-05,1.0026075749489505,5.425524517677083e-05,1.0025531811803028,0.18244690285775353,,,1018.9246499999999,0,0,0.0,-0.06788055185663455
